area_id,area_name,area_type,year,female_full_time_median_earnings,female_median_earnings,male_full_time_median_earnings,male_median_earnings,median_earnings,median_earnings_bachelor_degree,median_earnings_graduate_or_professional_degree,median_earnings_high_school,median_earnings_less_than_high_school,median_earnings_some_college_or_associates,percent_with_earnings_10000_to_14999,percent_with_earnings_15000_to_24999,percent_with_earnings_1_to_9999,percent_with_earnings_25000_to_34999,percent_with_earnings_35000_to_49999,percent_with_earnings_50000_to_64999,percent_with_earnings_65000_to_74999,percent_with_earnings_75000_to_99999,percent_with_earnings_over_100000
1600000US3378340,Walpole- NH,region.place,2013,23938,24313,38438,34083,31146,32292,32292,0,0,0,7.4,37,0,0,35.2,0,13,0,7.4
1600000US3351460,New Hampton- NH,region.place,2013,39286,34750,54063,47500,37768,38393,49659,33875,0,60673,2.8,0,9,16.7,21.5,29.2,0,18.8,2.1
1600000US3349600,Mountain Lakes- NH,region.place,2013,49063,23846,39375,31968,31550,86050,0,31150,0,43125,12.2,9,4.2,17.5,20.6,13.8,0,19.6,3.2
1600000US3357220,North Woodstock- NH,region.place,2013,45313,26563,29659,26154,26250,45515,41875,37500,0,23945,2.5,19.2,4.2,20,30.8,12.5,6.7,4.2,0
1600000US3306900,Bradford- NH,region.place,2013,32143,30804,34792,30625,30739,33750,0,32115,25833,26818,0,3.3,3.3,46.2,16.5,13.2,3.3,11,3.3
1600000US3362260,Plainfield- NH,region.place,2013,36429,35357,65375,59063,42179,97188,58846,66250,0,41250,0,8.7,0,9.6,18.3,20,13.9,19.1,10.4
1600000US3303620,Bartlett- NH,region.place,2013,0,3725,0,17407,12656,0,0,0,0,18393,0,0,0,0,100,0,0,0,0
1600000US3383620,West Stewartstown- NH,region.place,2013,27159,13250,0,12768,12895,0,0,13250,10179,28438,10.9,8.7,8.7,37,10.9,23.9,0,0,0
1600000US3333620,Hancock- NH,region.place,2013,34792,18068,50833,43906,34583,34375,46389,41964,0,19063,0,5.1,3.8,15.2,32.9,25.3,0,5.1,12.7
1600000US3304820,Bennington- NH,region.place,2013,25208,22143,43125,42500,37500,20833,0,39250,0,40833,0,26.3,0,13.2,48.7,7.9,0,3.9,0
1600000US3377780,Union- NH,region.place,2013,0,0,53696,29844,27969,0,0,0,0,0,0,0,0,29.6,0,42.6,0,27.8,0
1600000US3351300,Newfields- NH,region.place,2013,45625,31250,60909,51250,43333,39063,43611,20000,0,60682,0,3.2,2.1,16.8,15.8,32.6,8.4,11.6,9.5
1600000US3348740,Milton Mills- NH,region.place,2013,19830,14306,0,30595,16250,14028,0,0,0,27778,0,45.8,0,18.8,14.6,0,0,0,20.8
1600000US3374780,Suissevale- NH,region.place,2013,0,11250,0,57404,51944,0,0,0,0,52083,0,0,0,25.9,0,33.3,0,40.7,0
1600000US3310900,Center Sandwich- NH,region.place,2013,0,35000,72917,45500,38000,8125,47500,32188,0,0,0,0,0,25,31.3,6.3,18.8,18.8,0
1600000US3306020,Blodgett Landing- NH,region.place,2013,0,28750,0,68958,67917,0,0,23750,0,0,0,0,0,21.7,0,0,26.1,26.1,26.1
1600000US3346980,Melvin Village- NH,region.place,2013,0,4135,0,0,4135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US3451000,Newark- NJ,region.place,2013,32925,22249,36192,27203,25196,39156,52595,26180,21130,31106,6.3,20.7,1.9,21.7,20.5,14.1,5.2,6.4,3.2
1600000US3436000,Jersey City- NJ,region.place,2013,46445,33938,54410,43500,38721,57994,76534,28878,21721,33855,3.4,13.5,1.5,12.3,17.6,14.8,6.8,12.5,17.6
1600000US3457000,Paterson- NJ,region.place,2013,27878,23066,31905,27399,25704,40861,49402,26681,20379,30215,7.2,24.9,2.6,25.1,18.3,10.2,3.7,5,2.9
1600000US3421000,Elizabeth- NJ,region.place,2013,27247,20610,34442,28155,24482,43644,55221,25694,20506,31137,6.6,27.8,1.7,21,19.4,11,3.9,4.4,4.1
1600000US3473110,Toms River- NJ,region.place,2013,48667,30280,62837,50588,40133,59526,73969,36493,26402,45781,2.6,7.5,1.1,12.1,17.3,19.2,8.8,14.5,16.9
1600000US3474000,Trenton- NJ,region.place,2013,33893,23534,31882,22573,23068,43697,64224,25376,19688,31233,6.6,23.3,2.7,21.3,21.2,11.4,5.1,5.3,3.1
1600000US3413690,Clifton- NJ,region.place,2013,44234,32888,52514,42176,37173,53779,71920,32895,28155,42937,3.8,11,1.5,16,18.2,17.8,6.8,12.4,12.7
1600000US3410000,Camden- NJ,region.place,2013,28387,20370,32407,24214,22205,35132,50040,25199,20637,28662,7.9,25.1,2.6,24.6,18.3,11.8,2.6,4.3,2.8
1600000US3456550,Passaic- NJ,region.place,2013,25333,20193,30736,23699,21946,38612,63989,23375,19420,30591,7.4,33.9,1.4,21.6,14.8,10,2.5,4,4.5
1600000US3474630,Union City- NJ,region.place,2013,29303,19280,35579,26592,22968,45429,56308,22240,19628,30286,8.3,25.6,1.9,18.2,17.2,13.4,3.8,6.6,5
1600000US3419390,East Orange- NJ,region.place,2013,40474,29334,41906,31079,30320,48373,53408,29476,22654,36356,2.9,15.7,1.3,19.2,26.6,15.6,5.2,8.7,4.8
1600000US3403580,Bayonne- NJ,region.place,2013,46263,33560,51425,43182,38981,53057,68582,34936,26466,43483,3,11.9,1.5,15,20.1,16.9,8.8,12.6,10.2
1600000US3476070,Vineland- NJ,region.place,2013,37783,27303,48378,35199,31090,55464,80668,31831,20547,39457,3.3,15.5,2.6,16.8,21.7,15.8,5.6,10.9,7.9
1600000US3451210,New Brunswick- NJ,region.place,2013,28429,15386,26432,19429,17321,47370,62732,20992,18527,28064,7.4,35.2,1.3,20.8,14.2,9.1,2.8,5.2,4.1
1600000US3458200,Perth Amboy- NJ,region.place,2013,31225,23604,39311,31649,27160,49940,56649,30812,20273,34509,7.9,21.1,2.2,18.9,18,13.7,5,7.1,5.8
1600000US3432250,Hoboken- NJ,region.place,2013,70242,61923,86949,76986,69322,76020,95064,43800,21568,45593,0.5,3.3,0.4,4.6,10.2,17.9,10.1,16.5,36.4
1600000US3438580,Lakewood- NJ,region.place,2013,26677,16257,38686,23608,19717,23077,41509,20159,20359,24729,7.1,27,2.7,14.2,14.6,14.2,4.9,6.8,8.6
1600000US3479610,West New York- NJ,region.place,2013,31817,21167,38659,30540,26362,48465,70309,23599,19401,30305,7,21.5,2,18.1,16,13,3.8,7.6,11.1
1600000US3459190,Plainfield- NJ,region.place,2013,36228,21655,31113,22156,21971,54745,62039,23713,15287,34395,8.8,23.8,3.6,16,15.4,14.2,4.8,7.3,6
1600000US3428680,Hackensack- NJ,region.place,2013,43177,33688,44688,37265,35577,52937,74769,28969,18839,39852,7.4,12.4,1.2,16.9,19.6,15,5.2,10.8,11.5
1600000US3465790,Sayreville- NJ,region.place,2013,53915,38558,65906,53532,47046,64112,85097,41999,31531,46009,1.4,6.8,0.6,12.1,15.9,19.3,9.2,16.7,18.1
1600000US3436510,Kearny- NJ,region.place,2013,43067,31830,48945,40349,36670,52262,72717,38842,26607,38371,4,12.5,1.1,17.1,20,19,6.6,11.2,8.4
1600000US3440350,Linden- NJ,region.place,2013,43470,30865,48378,38917,34963,52015,59423,35175,28954,40173,2.5,12.8,1.4,17.2,22.1,19.9,7.8,8.9,7.5
1600000US3402080,Atlantic City- NJ,region.place,2013,29951,21001,32733,26243,23634,32309,57833,25909,19799,26048,8.1,24,1.7,23,19.5,9.5,3.5,5.1,5.6
1600000US3424420,Fort Lee- NJ,region.place,2013,56783,45235,72090,57586,51046,63565,75819,33956,22738,41830,2.8,7.8,0.9,9.2,14.1,16.3,6.6,16.1,26.2
1600000US3422470,Fair Lawn- NJ,region.place,2013,56599,44990,71036,61331,51357,60547,82201,41750,31808,47086,1.2,4.7,0.3,9.4,17.7,15,11.3,16.5,23.9
1600000US3425770,Garfield- NJ,region.place,2013,31787,25992,43038,36222,30021,47842,53983,28852,21728,35341,4.8,18.5,1.6,21.2,21.9,17.4,3.6,6,5
1600000US3441310,Long Branch- NJ,region.place,2013,38404,25179,43197,28883,27023,51294,73917,26684,21222,31117,3.9,18.7,0.9,20.3,15.9,13.3,6.2,8.8,12.2
1600000US3479040,Westfield- NJ,region.place,2013,73656,38166,116989,102177,67386,77277,117699,38706,37196,47596,1.5,2.5,0.3,5.6,10.1,10.4,5.1,12.5,51.9
1600000US3460900,Princeton- NJ,region.place,2013,68478,19275,102083,38877,28159,50728,80729,36250,20079,34091,1.8,6.1,2,11.3,10.1,7.9,6,11.5,43.2
1600000US3446680,Millville- NJ,region.place,2013,36050,25530,50403,35130,28838,45023,58990,28500,26094,35311,2.6,16.5,1,18.6,23.8,13.9,7.7,10.6,5.4
1600000US3461530,Rahway- NJ,region.place,2013,47930,33484,51059,41709,36809,52981,72188,33268,23155,42823,1.7,11.1,1.4,13.8,22.9,19.1,7.3,12.2,10.5
1600000US3421480,Englewood- NJ,region.place,2013,55147,37054,55202,48311,42701,60985,80106,30070,21306,41875,2,13.3,0.8,12.4,14.3,15.9,7.2,14.1,20.1
1600000US3405170,Bergenfield- NJ,region.place,2013,51460,36864,53619,44809,41796,54010,71902,30037,26333,38750,3.9,10.2,1.7,12,18.1,16,6.9,14.1,17
1600000US3455950,Paramus- NJ,region.place,2013,56750,39636,74661,53797,44860,53717,93839,34041,23243,42483,2.7,6.9,0.9,10,13.6,14.1,7.7,14.8,29.5
1600000US3407600,Bridgeton- NJ,region.place,2013,34762,17531,32264,17765,17695,42188,50417,20588,17170,30977,7.4,21.2,3,20,24.5,11.4,2.9,6.5,3
1600000US3463000,Ridgewood- NJ,region.place,2013,76922,51758,118462,96949,71853,76816,101667,49076,19219,52377,1.7,2.1,1.5,5.3,9.2,11,4.3,14.8,50.1
1600000US3441100,Lodi- NJ,region.place,2013,41369,29015,45425,38962,33133,48000,75208,32153,20203,35838,3.6,12.9,1.6,18.7,22.3,15.1,6,10,9.7
1600000US3413570,Cliffside Park- NJ,region.place,2013,52208,40584,60685,51506,44554,64526,77750,30439,21461,44173,3.6,11.3,0.7,10.3,16.3,17.2,8.6,14,18.1
1600000US3468370,Somerset- NJ,region.place,2013,57969,48925,67298,59357,53506,63607,76680,42108,28875,47972,0.8,4.9,0.8,9.6,17.3,19.5,10.1,17.3,19.8
1600000US3469390,South Plainfield- NJ,region.place,2013,53023,40759,64020,49078,44739,62254,78003,36210,26220,48376,1.2,9.2,0.8,11.6,17.8,15.8,8.5,18.5,16.7
1600000US3410750,Carteret- NJ,region.place,2013,41889,30022,52235,39624,33700,47443,49361,36232,20097,40237,3.3,12,0.8,15.6,22,15.1,7.1,16.5,7.6
1600000US3454690,Old Bridge- NJ,region.place,2013,50582,35758,73411,59559,46136,58354,75094,40136,24134,52484,1.6,5.8,1,8.7,18.3,18.3,6.9,15.3,24.1
1600000US3453280,North Plainfield- NJ,region.place,2013,43823,27861,45556,31555,29798,55847,65862,29859,20075,36882,2.3,15.6,1.1,18.2,19.9,18.8,7.9,8.7,7.6
1600000US3471430,Summit- NJ,region.place,2013,80045,43770,115921,82173,62061,85595,128125,20690,24167,38229,0.4,5,1,6.4,8.4,10.9,4.5,13,50.5
1600000US3464620,Roselle- NJ,region.place,2013,39460,32398,42275,34702,33716,43309,58889,29698,28500,41039,1.8,12,0.5,23.4,24.1,15.4,8.3,7.7,6.9
1600000US3459640,Pleasantville- NJ,region.place,2013,31250,23949,29931,21766,22562,38692,63613,25182,21200,31520,5.2,24.6,2.6,26.6,18.6,10.8,4.1,5.8,1.7
1600000US3481950,Woodbridge- NJ,region.place,2013,48433,37506,70318,55700,46474,64318,81172,37959,26649,49016,2.1,7.4,0.3,11.6,16.4,17.3,8.4,19.7,16.8
1600000US3455770,Palisades Park- NJ,region.place,2013,44404,35982,42158,35146,35587,53683,66042,35923,20950,35660,7.4,17.3,1.2,14.5,17.7,13.7,6.6,10.1,11.6
1600000US3421300,Elmwood Park- NJ,region.place,2013,44662,32035,53964,47218,40874,51742,75625,37360,34167,42470,3.8,6.7,1.5,12.1,23.3,20.2,7.2,14.6,10.6
1600000US3434470,Iselin- NJ,region.place,2013,49799,36782,68939,51895,43858,56219,95540,35343,20673,42913,2.4,7.9,0,13,15.8,14.9,10.1,15.7,20.1
1600000US3430570,Hawthorne- NJ,region.place,2013,54087,40451,66520,52012,46660,64869,85896,37472,23090,43568,2,5.6,0.6,9.8,16.4,21.2,9.7,14.4,20.1
1600000US3426340,Glassboro- NJ,region.place,2013,49985,20643,57231,27077,23482,55761,61219,38346,21316,40795,1,9,2.6,11.2,21.3,19.6,7.2,16.8,11.2
1600000US3459880,Point Pleasant- NJ,region.place,2013,51521,34176,75394,53636,43425,61227,76823,40696,32071,47265,1.4,6.1,1.2,9.4,16,17.1,7.8,18.3,22.7
1600000US3448300,Morristown- NJ,region.place,2013,54040,43254,53061,41802,42538,62219,70591,25309,16627,41065,3.9,12.8,0.9,10.1,16.4,18.2,8.4,10.4,18.8
1600000US3418070,Dover- NJ,region.place,2013,31772,20473,34705,27881,25144,39083,75016,27033,21038,34515,5.2,22.8,1.5,22.3,23.2,11.9,3.8,6.4,2.9
1600000US3465280,Rutherford- NJ,region.place,2013,55745,42421,67580,53539,50426,63451,76839,40511,27875,43490,0.6,8.1,0.4,7.4,17.2,20.4,8.1,13.9,23.9
1600000US3473020,Tinton Falls- NJ,region.place,2013,51976,41349,80498,65889,50233,67679,81212,39544,24044,47521,1.1,6.7,1.7,5.2,18.1,16.5,8.1,16.2,26.5
1600000US3418400,Dumont- NJ,region.place,2013,55057,42830,63987,50988,47593,57554,72778,39583,30030,51275,1.6,7.2,1.4,8.4,21.5,16.2,8.4,15.8,19.6
1600000US3402350,Avenel- NJ,region.place,2013,48130,37874,57241,48138,42955,63340,86510,34682,24318,45226,1,7,0.4,13.8,25.2,17.7,10.9,14.4,9.6
1600000US3440440,Lindenwold- NJ,region.place,2013,36830,25193,36607,29251,27711,37870,63173,28484,28316,31780,3.2,15.8,3.2,24.1,23.9,13.8,4.3,8.7,3
1600000US3414380,Colonia- NJ,region.place,2013,52236,39261,64346,56224,47441,66533,77247,42549,50179,46266,2,6.9,0.5,9.3,16.7,20.3,7.2,18.1,19
1600000US3466570,Secaucus- NJ,region.place,2013,56166,48503,75899,58670,51926,71380,76891,41281,25102,44941,2.1,8.8,0.7,7.7,13.2,18.7,5.9,16.6,26.3
1600000US3451660,New Milford- NJ,region.place,2013,52026,40498,66939,58117,50277,66975,78365,33443,41500,45625,1.3,4,0.8,14.1,16,19.4,8.6,18,17.9
1600000US3454315,Ocean Acres- NJ,region.place,2013,48533,27071,62477,52758,40235,53024,81406,34078,29554,43767,1.8,10.5,1.4,11,16,21,5.6,15.9,16.9
1600000US3469420,South River- NJ,region.place,2013,50279,29535,51865,37290,33573,63269,86571,33676,28647,40645,2.2,9.4,2.1,17.9,16.2,18.9,9.7,12.2,11.3
1600000US3442510,Madison- NJ,region.place,2013,77339,36795,109912,77348,53075,75859,101188,30576,40833,53341,0.7,2.8,1.7,6.3,8.9,10.1,6,17.9,45.4
1600000US3401960,Asbury Park- NJ,region.place,2013,32386,20157,40657,26938,23472,59016,72688,20929,17574,32080,5.7,21.6,1.2,18.5,17.5,13,5.9,5.9,10.9
1600000US3452320,North Arlington- NJ,region.place,2013,52869,40764,65872,52013,45845,58150,71500,42689,21736,42777,2,6.8,0.6,12.3,18.7,18.2,9.3,15.7,16.5
1600000US3481380,Williamstown- NJ,region.place,2013,41574,25780,65615,49752,32449,49129,63258,30289,24821,42288,2,8,0.4,17.3,16.1,15,13.3,14.4,13.4
1600000US3432910,Hopatcong- NJ,region.place,2013,50610,32758,63843,54736,42086,54975,75000,42382,36000,44913,2.3,5.3,1.9,10.7,17.7,20.6,9,14.9,17.8
1600000US3424030,Fords- NJ,region.place,2013,50099,33081,60258,48827,41722,60253,64099,33051,40269,44069,1.9,7.9,1,11.9,18.8,22.9,9.2,14.4,11.9
1600000US3458350,Phillipsburg- NJ,region.place,2013,37002,22175,44718,31000,25829,50764,59130,26638,22470,37984,3.6,13.8,4,19.7,22.7,17.6,3,12,3.5
1600000US3429430,Hammonton- NJ,region.place,2013,38843,30366,53145,39769,33503,53406,85116,34243,25580,36644,3.8,12.4,1.6,17.9,18.7,17.1,5.6,13.9,9
1600000US3469900,Springdale- NJ,region.place,2013,64583,36316,106325,86688,62908,63906,102271,47250,12083,42045,1,6,1.5,4.4,10.5,9.8,7.2,15.1,44.5
1600000US3461680,Ramsey- NJ,region.place,2013,66099,51544,97292,82031,63630,85130,94566,42578,22946,52668,2.2,6.3,0.3,5.7,8.7,13.5,5.9,17.2,40.2
1600000US3472420,Tenafly- NJ,region.place,2013,76172,55057,120658,96250,67522,74844,112788,29018,7328,56790,1.1,2.1,0.3,5.3,10.8,12.6,5.6,11.7,50.5
1600000US3412385,Cherry Hill Mall- NJ,region.place,2013,52961,37212,57153,49158,43626,50781,75227,41190,23796,45354,1.7,5.7,1.4,12.9,19.5,24.6,3.9,13.1,17.2
1600000US3425020,Franklin Park- NJ,region.place,2013,53549,44663,60850,54779,48890,70093,70217,41728,31169,39552,1.9,9.5,1.3,11,19.2,13.7,6.8,17.7,18.9
1600000US3447895,Moorestown-Lenola- NJ,region.place,2013,58007,37488,86484,61563,47736,75682,91402,38400,23938,36029,1.3,7.2,0.5,8.7,15.1,12.4,6.7,17.8,30.5
1600000US3431470,Highland Park- NJ,region.place,2013,57664,38856,66372,49571,44014,47562,66090,21173,34971,42813,1.9,6.2,0,10.6,20.2,14.6,8.2,15.5,22.7
1600000US3430210,Harrison- NJ,region.place,2013,35378,22422,45676,34524,30697,41346,65114,25382,22366,32792,4.9,23.5,1,15.4,12.9,19.8,5.4,9.6,7.5
1600000US3422560,Fairview- NJ,region.place,2013,33000,24735,38122,32048,30340,40481,65574,30109,20013,35585,2.9,26.6,1.8,19.2,17.5,13.1,2.6,9.3,7
1600000US3407000,Bradley Gardens- NJ,region.place,2013,75698,52758,104365,83309,62323,75101,106159,25104,18622,41982,2.1,3.1,2,5.7,7.5,13.1,5.7,18.6,42.2
1600000US3414260,Collingswood- NJ,region.place,2013,48464,35479,61818,47196,40656,55472,57470,30103,17976,40461,4.6,8.2,1,11.5,21.2,16.5,8.8,16.3,11.8
1600000US3479100,West Freehold- NJ,region.place,2013,50925,41494,87276,76368,51380,74518,75417,40864,82679,49063,1.5,6.5,1.2,7.7,17.5,10.8,6.9,16.8,31
1600000US3445900,Middlesex- NJ,region.place,2013,45745,34063,60201,53523,42946,60682,71917,42708,50263,43665,2.6,8.8,1.5,11.1,18.1,20.1,7.4,16.7,13.8
1600000US3445690,Metuchen- NJ,region.place,2013,68702,52802,80541,70124,60058,86667,84375,38500,60729,38976,1.2,4.7,0.7,6.6,15.2,14.3,5.6,16.4,35.4
1600000US3460975,Princeton Meadows- NJ,region.place,2013,50731,41825,86002,74810,56134,62047,80891,41129,32738,37123,0.4,3,0.3,7.2,19.5,15.6,8.1,18.1,27.7
1600000US3464650,Roselle Park- NJ,region.place,2013,47995,34762,59071,45762,40886,58150,81509,37167,33162,44384,1.4,9.7,2.2,14.1,17.2,19.1,9.4,14.2,12.6
1600000US3445480,Mercerville- NJ,region.place,2013,50108,35046,61650,49068,42226,60223,58625,39526,20000,48403,1.3,8.9,0.6,8.2,23.1,20.1,9.9,13.5,14.3
1600000US3467320,Short Hills- NJ,region.place,2013,102520,46750,206450,180119,104529,100583,152344,37569,0,46200,0.8,2.3,1.5,3.3,3.8,6.4,2.5,7,72.3
1600000US3429370,Hamilton Square- NJ,region.place,2013,56111,38694,78750,56063,46205,65242,84350,43580,33110,46557,0.7,6.3,0.7,9.6,15.4,14.7,8.2,19.9,24.4
1600000US3453850,Oakland- NJ,region.place,2013,57477,40104,92477,71365,53125,70139,91754,43947,37083,51133,2.3,7,1.4,7.4,12.4,12,7.8,13.8,35.9
1600000US3462940,Ridgefield Park- NJ,region.place,2013,49419,31090,49978,42362,38911,55758,80240,31339,30300,37623,3,12.6,1,13.6,20.2,14.3,6.7,15.2,13.5
1600000US3419840,Eatontown- NJ,region.place,2013,43468,31315,61845,48984,40409,51153,90099,28178,30313,43333,2.1,12.4,0.8,12.4,15.1,19,7.2,12.6,18.4
1600000US3463150,Ringwood- NJ,region.place,2013,52847,35253,67159,52143,48302,58224,89545,40324,18125,50083,2.6,6,1.4,10,15.6,21,6.1,16.3,21.1
1600000US3451810,New Providence- NJ,region.place,2013,81800,47205,112766,85741,70108,94295,102317,52380,23654,43734,0.5,4.9,1,2.9,10.3,11.9,6.3,13.2,49.1
1600000US3462430,Red Bank- NJ,region.place,2013,47977,32113,46934,30562,31154,52938,64525,27323,21881,35795,5.7,14.2,1.1,18.5,13.6,17,4.1,8.5,17.2
1600000US3468460,Somerville- NJ,region.place,2013,46139,33783,58853,46019,40208,65848,76591,33689,24890,40959,2.2,8.1,0.9,17,18.4,14.8,8.1,19.4,11
1600000US3444430,Martinsville- NJ,region.place,2013,75795,52167,103929,85983,68247,86170,102412,51901,25375,60602,1.7,3.3,2.2,7.3,6.1,11.7,6.7,16.3,44.7
1600000US3425200,Freehold- NJ,region.place,2013,43423,23718,29783,23442,23499,47013,90667,22306,20885,36100,7.5,29.2,1.3,11.5,17.2,11.3,4.8,10.4,6.8
1600000US3482423,Woodland Park- NJ,region.place,2013,46628,39851,60433,50816,41947,61950,81039,39301,21389,41083,0.7,6.4,3.1,9.6,23.9,16.9,5.7,11.8,21.9
1600000US3432415,Holiday City-Berkeley- NJ,region.place,2013,41125,20822,40682,33432,25299,33393,74688,24589,7074,25472,0.9,8.5,3,21.4,27.6,16,6.5,12.2,3.8
1600000US3430420,Hasbrouck Heights- NJ,region.place,2013,60873,44675,68030,56888,53456,59864,71625,47048,34740,54726,1.6,7.7,0.4,5.9,15.6,20.7,10.7,14.6,22.7
1600000US3423910,Florham Park- NJ,region.place,2013,65849,29167,111474,78317,42781,69345,108433,33636,26204,37895,1.1,3.6,2.2,8.5,9.5,11,4.6,20.4,39.1
1600000US3457840,Pennsville- NJ,region.place,2013,42528,29441,51985,42538,34876,53065,64375,30650,31354,46753,4.8,7.1,2.8,15.2,21.2,19.8,8.2,12.5,8.3
1600000US3420020,Edgewater- NJ,region.place,2013,72401,66795,102500,91094,74621,80904,98654,39194,11757,49464,0.6,1.5,0.5,4,13.5,11.1,10.1,16.5,42.2
1600000US3426640,Glen Rock- NJ,region.place,2013,86964,52948,124469,100659,70647,97035,118289,42230,14602,44604,1.3,3,1.2,4.7,7.4,9.6,6.7,11.1,55
1600000US3427995,Greentree- NJ,region.place,2013,50827,35719,85134,60093,49459,51207,88942,34732,12643,48854,2.3,5,3.1,12,12.4,13,3.4,18.5,30.3
1600000US3454360,Ocean City- NJ,region.place,2013,54000,28472,54415,35637,31857,50677,70764,37500,14286,35938,4.8,8.7,4,12.8,11.8,16.1,5.4,10.5,25.9
1600000US3475020,Upper Montclair- NJ,region.place,2013,88516,58288,150574,117917,86659,96974,103098,36818,62841,73967,0.5,2.6,0.8,2.5,6.7,8.2,3.4,17.4,57.9
1600000US3428770,Haddonfield- NJ,region.place,2013,64420,38094,101492,74867,56071,60020,95028,27201,32143,45586,0.8,3.5,0.5,5.5,12.7,13.7,7.5,15.3,40.5
1600000US3404750,Bellmawr- NJ,region.place,2013,37397,24623,49146,40240,30935,42174,48730,31230,25409,38538,4.9,14.4,1.7,15.5,24.3,17.6,7.4,10.9,3.3
1600000US3426820,Gloucester City- NJ,region.place,2013,39485,28642,49440,39800,33329,50417,47788,37009,22946,38264,1,14,2,13,28.7,18.9,4.4,10.2,7.7
1600000US3476490,Wallington- NJ,region.place,2013,40817,30819,50456,42763,36487,54063,65000,32369,30814,37382,1.4,14.5,1,17.5,21.7,17.7,7.8,10.1,8.3
1600000US3463360,River Edge- NJ,region.place,2013,62604,44145,76011,64044,52121,63431,90677,41672,29286,36504,0.6,8,0,8.8,13.9,14.5,8.7,16,29.5
1600000US3428650,Guttenberg- NJ,region.place,2013,38375,25224,48805,32986,30125,67271,63673,28159,16979,30030,4.8,14.4,2.8,19.4,13.2,14.5,3.4,10,17.5
1600000US3408455,Browns Mills- NJ,region.place,2013,34157,29158,48848,39401,33208,63750,72891,37176,33037,37324,4.5,16.7,0.6,17.6,25.8,13.8,8.8,7.3,4.9
1600000US3476730,Wanaque- NJ,region.place,2013,52541,31742,63140,53269,41262,55233,62078,41809,42250,48417,1.5,7.7,2.7,9.7,16.9,23.1,5.7,17.7,15.1
1600000US3460090,Pompton Lakes- NJ,region.place,2013,48750,32416,62619,48871,40794,56250,85843,36674,22708,44750,1.9,6.5,0.4,13,22,15.1,5.2,18.8,17.1
1600000US3462910,Ridgefield- NJ,region.place,2013,38382,30892,53170,42778,36145,52293,72969,31469,38333,36386,4.7,14.2,0.2,15.1,18.1,17.2,5.4,11.7,13.4
1600000US3404180,Beachwood- NJ,region.place,2013,48092,28800,62406,51972,39624,53590,72935,38046,35938,46550,0.8,9.6,3.7,9.3,15.7,21.1,8.6,17.8,13.4
1600000US3480270,Westwood- NJ,region.place,2013,61354,42371,75255,59321,50051,64792,81315,34006,32625,33650,1.3,11.1,2.3,7.1,12.8,12.9,10.6,16.9,25
1600000US3473140,Totowa- NJ,region.place,2013,49975,31382,70619,55758,43770,57248,90268,39403,35670,42061,2.1,6.4,0.9,13.8,16.4,16.4,8.7,16.5,18.8
1600000US3468430,Somers Point- NJ,region.place,2013,33833,24478,49946,31686,27232,46362,71806,24506,20412,32275,3.3,16.6,0.8,18.7,20.7,12.8,4.3,11.2,11.6
1600000US3463900,Robertsville- NJ,region.place,2013,81293,36480,108717,101417,64318,86753,103125,31431,33750,60272,1.1,2.2,0,5.4,7.7,13.1,4.5,18,48.1
1600000US3440680,Little Ferry- NJ,region.place,2013,41498,30606,55948,50697,41259,51706,69036,30910,50074,46250,2.7,15.9,2.5,10,15.8,18.8,9,11.6,13.7
1600000US3475620,Ventnor City- NJ,region.place,2013,32302,25156,48854,32733,30309,46250,62583,23630,30386,29327,4.2,13,3.2,23.7,14.8,13.5,3.2,7.8,16.7
1600000US3424990,Franklin Lakes- NJ,region.place,2013,67311,34955,124738,101036,61348,82813,127781,41034,0,47672,0,6.2,0.5,2.6,9.7,11.3,5.7,11,53.2
1600000US3419900,Echelon- NJ,region.place,2013,49697,35833,58539,44103,40985,51597,70282,31754,9722,31265,2.1,10.9,0.5,13.4,19.5,21.7,11.4,10.3,10.2
1600000US3440290,Lincoln Park- NJ,region.place,2013,51463,44521,61959,53768,48087,58542,78750,45661,40250,45930,0.8,4.6,1.1,13.1,18.5,24.6,5.8,15.7,15.7
1600000US3406790,Bound Brook- NJ,region.place,2013,39418,28125,33837,30558,30125,58750,73472,30728,20838,32339,3.7,21.6,0.5,22.1,19,8.1,7.2,10.4,7.4
1600000US3443620,Manville- NJ,region.place,2013,41474,27946,48287,34128,31865,54662,61296,32978,19709,34891,3.1,12.3,1.2,18.9,22.2,18.5,6.4,7.5,10
1600000US3458770,Pine Hill- NJ,region.place,2013,43829,31901,47015,39986,36143,52038,57841,35033,31758,40106,4.3,8.7,0.5,16.7,26.3,21,8.5,9.7,4.4
1600000US3437110,Kinnelon- NJ,region.place,2013,76265,40298,109318,83782,60208,100610,92067,28152,26053,41905,1.2,4.8,2,6.6,10,6,5.2,17.4,46.8
1600000US3431920,Hillsdale- NJ,region.place,2013,65777,43870,85722,74333,53961,65227,93897,34188,22287,49044,1.3,3.8,0.3,6.9,12.4,13.1,8.8,20.3,32.9
1600000US3482120,Woodbury- NJ,region.place,2013,44308,28905,57014,35269,31522,53769,65536,25161,22232,35534,4.8,10.4,1.5,13.1,19.1,17.5,9.8,15.6,8.2
